time,seconds_elapsed,z,y,x
1762361558544964400,0.59496435546875,-0.9691925048828125,-0.047607421875,0.0154571533203125
1762361558554941200,0.604941162109375,-0.97808837890625,-0.0510406494140625,0.0164642333984375
1762361558564918300,0.614918212890625,-0.9910888671875,-0.050933837890625,0.0135650634765625
1762361558574895000,0.62489501953125,-1.0074615478515625,-0.049285888671875,0.0112152099609375
1762361558584872200,0.6348720703125,-1.0138397216796875,-0.0463104248046875,0.010650634765625
1762361558594849000,0.64484912109375,-1.0084228515625,-0.047576904296875,0.0102386474609375
1762361558604826000,0.654826171875,-1.0026092529296875,-0.047760009765625,0.0081024169921875
1762361558614804200,0.66480419921875,-0.996551513671875,-0.0457611083984375,0.00762939453125
1762361558624781000,0.674781005859375,-0.9915924072265625,-0.0443115234375,0.0070648193359375
1762361558634758100,0.684758056640625,-0.98602294921875,-0.0422515869140625,0.010223388671875
1762361558644735000,0.69473486328125,-0.9840240478515625,-0.0425262451171875,0.0127105712890625
1762361558654712300,0.70471240234375,-0.9866180419921875,-0.0414886474609375,0.0140838623046875
1762361558664689400,0.714689453125,-0.9871368408203125,-0.043304443359375,0.00872802734375
1762361558674666200,0.724666259765625,-0.995574951171875,-0.0460052490234375,0.0050811767578125
1762361558684644000,0.73464404296875,-1.0090179443359375,-0.049652099609375,0.003753662109375
1762361558694621200,0.74462109375,-1.01104736328125,-0.0494384765625,-0.0017242431640625
1762361558704598300,0.754598388671875,-0.999267578125,-0.0491485595703125,-0.0056610107421875
1762361558714575400,0.764575439453125,-0.9857940673828125,-0.048828125,-0.0050811767578125
1762361558724552200,0.77455224609375,-0.9783172607421875,-0.0496826171875,-0.006317138671875
1762361558734529300,0.784529296875,-0.9757080078125,-0.0488433837890625,-0.0106353759765625
1762361558744506000,0.794506103515625,-0.9766845703125,-0.0491790771484375,-0.009124755859375
1762361558754484200,0.804484130859375,-0.975341796875,-0.0496368408203125,-0.0021514892578125
1762361558764461300,0.81446142578125,-0.97332763671875,-0.04656982421875,0.0001678466796875
1762361558774438100,0.824438232421875,-0.97265625,-0.0427398681640625,0.0018310546875
1762361558784415200,0.834415283203125,-0.9730224609375,-0.042388916015625,0.0031585693359375
1762361558794392000,0.84439208984375,-0.9697418212890625,-0.0419158935546875,0.00225830078125
1762361558804369200,0.854369140625,-0.9735107421875,-0.0431671142578125,0.0039215087890625
1762361558814346200,0.86434619140625,-0.979278564453125,-0.0451812744140625,0.001220703125
1762361558824323300,0.8743232421875,-0.9847259521484375,-0.046356201171875,-0.0018768310546875
1762361558834301400,0.884301513671875,-0.9931640625,-0.0443572998046875,0.000396728515625
1762361558844278300,0.8942783203125,-0.99114990234375,-0.041717529296875,-0.0011749267578125
1762361558854255400,0.90425537109375,-0.98114013671875,-0.0429229736328125,-0.00469970703125
1762361558864232400,0.914232421875,-0.9728851318359375,-0.042999267578125,-0.0017242431640625
1762361558874209300,0.924209228515625,-0.96905517578125,-0.040771484375,0.0019378662109375
1762361558884186600,0.9341865234375,-0.96142578125,-0.0391693115234375,0.0037689208984375
1762361558894163500,0.94416357421875,-0.964599609375,-0.0374298095703125,0.00634765625
1762361558904141300,0.954141357421875,-0.9782257080078125,-0.036529541015625,0.0057220458984375
1762361558914118700,0.96411865234375,-0.988189697265625,-0.0347137451171875,0.0040283203125
1762361558924095500,0.974095458984375,-0.994232177734375,-0.032318115234375,0.003448486328125
1762361558934072600,0.984072509765625,-0.9941253662109375,-0.029876708984375,0.0026092529296875
1762361558944049400,0.99404931640625,-0.9940643310546875,-0.0324554443359375,0.0030517578125
1762361558954026500,1.004026611328125,-0.996368408203125,-0.0355072021484375,0.004302978515625
1762361558964003600,1.014003662109375,-0.99664306640625,-0.0387725830078125,0.0031890869140625
1762361558973981400,1.0239814453125,-0.9934234619140625,-0.0406036376953125,0.0052642822265625
1762361558983958500,1.03395849609375,-0.9858551025390625,-0.0389556884765625,0.0064849853515625
1762361558993935400,1.043935302734375,-0.9701080322265625,-0.037750244140625,0.0051727294921875
1762361559003912400,1.053912353515625,-0.9588165283203125,-0.0348052978515625,0.01080322265625
1762361559013889500,1.0638896484375,-0.95904541015625,-0.034332275390625,0.017364501953125
1762361559023866400,1.073866455078125,-0.9658203125,-0.03759765625,0.0168304443359375
1762361559033843500,1.083843505859375,-0.9796295166015625,-0.036285400390625,0.0143280029296875
1762361559043820300,1.0938203125,-0.991058349609375,-0.0328826904296875,0.014190673828125
1762361559053798400,1.10379833984375,-0.9940948486328125,-0.0334320068359375,0.0156707763671875
1762361559063775500,1.113775390625,-0.9948272705078125,-0.03887939453125,0.0140380859375
1762361559073752300,1.12375244140625,-0.9973907470703125,-0.040496826171875,0.0084228515625
1762361559083729400,1.1337294921875,-0.9974212646484375,-0.0396575927734375,0.003570556640625
1762361559093706500,1.14370654296875,-0.993133544921875,-0.0420074462890625,0.004608154296875
1762361559103683600,1.15368359375,-0.9833526611328125,-0.0424041748046875,0.004119873046875
1762361559113660400,1.163660400390625,-0.9823150634765625,-0.0390472412109375,0.005889892578125
1762361559123637500,1.173637451171875,-0.9819488525390625,-0.0366668701171875,0.0084381103515625
1762361559133615600,1.18361572265625,-0.9768218994140625,-0.0344390869140625,0.0113525390625
1762361559143592400,1.193592529296875,-0.97509765625,-0.0309906005859375,0.012908935546875
1762361559153569500,1.203569580078125,-0.9810638427734375,-0.03131103515625,0.0117340087890625
1762361559163546600,1.213546630859375,-0.992828369140625,-0.038970947265625,0.0074920654296875
1762361559173523500,1.2235234375,-1.0088653564453125,-0.041046142578125,0.00579833984375
1762361559183500500,1.23350048828125,-1.0216064453125,-0.038360595703125,0.0022430419921875
1762361559193477400,1.243477294921875,-1.0228118896484375,-0.0324859619140625,0.00335693359375
1762361559203455500,1.25345556640625,-1.013214111328125,-0.030792236328125,0.0008544921875
1762361559213432600,1.2634326171875,-0.9997406005859375,-0.034759521484375,-0.0003204345703125
1762361559223409400,1.273409423828125,-0.9880523681640625,-0.03643798828125,0.0052337646484375
1762361559233386500,1.283386474609375,-0.986480712890625,-0.0367431640625,0.00848388671875
1762361559243363300,1.29336328125,-0.98919677734375,-0.038238525390625,0.00933837890625
1762361559253340400,1.30334033203125,-0.9915313720703125,-0.040069580078125,0.0056915283203125
1762361559263317200,1.313317138671875,-0.9929656982421875,-0.0392303466796875,0.002532958984375
1762361559273294300,1.32329443359375,-0.994537353515625,-0.0387420654296875,-0.0013427734375
1762361559283272400,1.3332724609375,-1.000885009765625,-0.0419158935546875,-0.0012054443359375
1762361559293249300,1.343249267578125,-1.005523681640625,-0.04205322265625,-0.0026397705078125
1762361559303226400,1.353226318359375,-0.9991607666015625,-0.0392608642578125,-0.001190185546875
1762361559313203500,1.363203369140625,-0.9899444580078125,-0.0424957275390625,0.000732421875
1762361559323180500,1.3731806640625,-0.984619140625,-0.0413665771484375,-0.0000152587890625
1762361559333157600,1.38315771484375,-0.981658935546875,-0.0401458740234375,-0.00146484375
1762361559343134500,1.393134521484375,-0.9811553955078125,-0.0388336181640625,-0.0010986328125
1762361559353111600,1.403111572265625,-0.97821044921875,-0.03948974609375,-0.0006866455078125
1762361559363089700,1.413089599609375,-0.975982666015625,-0.0404052734375,-0.00531005859375
1762361559373066500,1.42306640625,-0.980926513671875,-0.0429840087890625,-0.008544921875
1762361559383043600,1.433043701171875,-0.987213134765625,-0.043182373046875,-0.009124755859375
1762361559393020400,1.4430205078125,-0.9870758056640625,-0.0438079833984375,-0.009185791015625
1762361559402997500,1.45299755859375,-0.9872589111328125,-0.03997802734375,-0.0058441162109375
1762361559412974300,1.462974365234375,-0.9908905029296875,-0.0376129150390625,-0.0086517333984375
1762361559422951400,1.472951416015625,-1.0006866455078125,-0.0384368896484375,-0.0069732666015625
1762361559432929500,1.482929443359375,-1.0130157470703125,-0.0386199951171875,-0.0058135986328125
1762361559442906400,1.49290625,-1.012908935546875,-0.036773681640625,-0.0118408203125
1762361559452883500,1.502883544921875,-1.0061187744140625,-0.0379180908203125,-0.009796142578125
1762361559462860300,1.5128603515625,-1.0020599365234375,-0.0400848388671875,-0.0024261474609375
1762361559472837400,1.52283740234375,-0.99224853515625,-0.0388336181640625,-0.0055999755859375
1762361559482814500,1.532814453125,-0.9752655029296875,-0.0440826416015625,-0.009796142578125
1762361559492791300,1.542791259765625,-0.9656524658203125,-0.048797607421875,-0.0074310302734375
1762361559502768600,1.5527685546875,-0.970001220703125,-0.0469818115234375,0.002349853515625
1762361559512746200,1.562746337890625,-0.9834747314453125,-0.0456390380859375,0.00469970703125
1762361559522723300,1.572723388671875,-0.9965972900390625,-0.0452728271484375,0.0020751953125
1762361559532700400,1.582700439453125,-0.99871826171875,-0.0448760986328125,-0.0042572021484375
1762361559542677500,1.592677490234375,-0.993194580078125,-0.045867919921875,-0.00689697265625
1762361559552654600,1.602654541015625,-0.9829864501953125,-0.048248291015625,-0.008148193359375
1762361559562631400,1.61263134765625,-0.9773406982421875,-0.0523834228515625,-0.004669189453125
1762361559572608500,1.6226083984375,-0.98193359375,-0.0532379150390625,0.0010528564453125
1762361559582585300,1.63258544921875,-0.9921722412109375,-0.051971435546875,0.0063323974609375
1762361559592563500,1.6425634765625,-0.9902801513671875,-0.0485687255859375,-0.00048828125
1762361559602540500,1.65254052734375,-0.9873809814453125,-0.047027587890625,-0.004302978515625
1762361559612517400,1.662517333984375,-0.9936370849609375,-0.047882080078125,0.0027008056640625
1762361559622494500,1.672494384765625,-1.0014190673828125,-0.0458526611328125,0.00274658203125
1762361559632471600,1.682471435546875,-0.992645263671875,-0.0437164306640625,-0.0005950927734375
1762361559642448400,1.692448486328125,-0.9854888916015625,-0.0418548583984375,0.0018463134765625
1762361559652425500,1.702425537109375,-0.982818603515625,-0.0429534912109375,0.00262451171875
1762361559662402300,1.71240234375,-0.9778900146484375,-0.0437164306640625,-0.0006561279296875
1762361559672380400,1.72238037109375,-0.97369384765625,-0.0458526611328125,0.001251220703125
1762361559682357500,1.732357421875,-0.97943115234375,-0.0440826416015625,0.0038604736328125
1762361559692334300,1.742334228515625,-0.9907989501953125,-0.0441436767578125,0.0014190673828125
1762361559702311400,1.7523115234375,-0.9883880615234375,-0.04571533203125,-0.002655029296875
1762361559712288300,1.762288330078125,-0.985809326171875,-0.0443115234375,-0.0046539306640625
1762361559722265600,1.772265625,-0.9910736083984375,-0.0461883544921875,0.0009002685546875
1762361559732242400,1.782242431640625,-0.995361328125,-0.0444793701171875,0.001251220703125
1762361559742219500,1.792219482421875,-0.9947662353515625,-0.0439605712890625,-0.0003814697265625
1762361559752197600,1.80219775390625,-0.9902801513671875,-0.0418853759765625,0.000457763671875
1762361559762174500,1.812174560546875,-0.983489990234375,-0.042755126953125,-0.0040283203125
1762361559772151600,1.822151611328125,-0.9873809814453125,-0.0446624755859375,-0.0075836181640625
1762361559782128400,1.83212841796875,-1.0046539306640625,-0.0481109619140625,-0.009002685546875
1762361559792105500,1.84210546875,-1.0156097412109375,-0.05072021484375,-0.012603759765625
1762361559802082600,1.85208251953125,-1.01007080078125,-0.047271728515625,-0.0152587890625
1762361559812059400,1.862059326171875,-0.9920654296875,-0.0416259765625,-0.015167236328125
1762361559822036200,1.8720361328125,-0.966949462890625,-0.0390625,-0.0141754150390625
1762361559832014000,1.88201416015625,-0.944976806640625,-0.0402069091796875,-0.0089263916015625
1762361559841991200,1.8919912109375,-0.941986083984375,-0.039794921875,-0.0003814697265625
1762361559851968000,1.901968017578125,-0.95660400390625,-0.0394287109375,0.004547119140625
1762361559861945000,1.911945068359375,-0.9694976806640625,-0.0392303466796875,-0.0023956298828125
1762361559871922200,1.921922119140625,-0.9801025390625,-0.03973388671875,-0.0065765380859375
1762361559881899000,1.93189892578125,-0.990570068359375,-0.035369873046875,-0.01123046875
1762361559891876000,1.9418759765625,-1.002166748046875,-0.0357666015625,-0.0108795166015625
1762361559901853200,1.951853271484375,-1.001922607421875,-0.036163330078125,-0.01025390625
1762361559911831000,1.9618310546875,-0.9974365234375,-0.0401153564453125,-0.0160980224609375
1762361559921808100,1.97180810546875,-0.9958953857421875,-0.0469818115234375,-0.019378662109375
1762361559931785200,1.98178515625,-0.9936981201171875,-0.04974365234375,-0.01507568359375
1762361559941762300,1.99176220703125,-0.982635498046875,-0.0413665771484375,-0.0039215087890625
1762361559951739100,2.0017392578125,-0.98138427734375,-0.0357513427734375,0.0035400390625
1762361559961716200,2.01171630859375,-0.991790771484375,-0.037506103515625,-0.0004119873046875
1762361559971693000,2.021693115234375,-0.99456787109375,-0.039459228515625,-0.0081024169921875
1762361559981670100,2.031670166015625,-0.9929351806640625,-0.0372467041015625,-0.007080078125
1762361559991648300,2.041648193359375,-1.000823974609375,-0.033966064453125,-0.00189208984375
1762361560001625000,2.051625,-1.0094146728515625,-0.0340728759765625,0.00030517578125
1762361560011602200,2.061602294921875,-1.019805908203125,-0.031158447265625,0.0023651123046875
1762361560021579300,2.071579345703125,-1.0231170654296875,-0.0311431884765625,0.0062255859375
1762361560031556000,2.08155615234375,-1.019317626953125,-0.0308990478515625,0.006622314453125
1762361560041533200,2.091533203125,-1.01849365234375,-0.0338287353515625,0.000518798828125
1762361560051510000,2.101510009765625,-1.01226806640625,-0.034423828125,0.00018310546875
1762361560061487000,2.111487060546875,-0.999298095703125,-0.033782958984375,0.0034027099609375
1762361560071465200,2.12146533203125,-0.9866790771484375,-0.033447265625,0.00799560546875
1762361560081442000,2.131442138671875,-0.990570068359375,-0.0308837890625,0.011016845703125
1762361560091419100,2.141419189453125,-1.001800537109375,-0.0337677001953125,0.0110626220703125
1762361560101396000,2.15139599609375,-1.01202392578125,-0.037689208984375,0.00738525390625
1762361560111373300,2.161373291015625,-1.0199127197265625,-0.0369873046875,-0.001800537109375
1762361560121350100,2.17135009765625,-1.0278472900390625,-0.0338134765625,-0.00616455078125
1762361560131327200,2.1813271484375,-1.033477783203125,-0.031524658203125,-0.0020751953125
1762361560141304300,2.19130419921875,-1.0329132080078125,-0.030548095703125,-0.0024261474609375
1762361560151281200,2.20128125,-1.0182037353515625,-0.03192138671875,-0.0046234130859375
1762361560161259300,2.21125927734375,-0.9986419677734375,-0.032745361328125,-0.0046844482421875
1762361560171236000,2.221236083984375,-0.9859466552734375,-0.0356292724609375,-0.003204345703125
1762361560181213200,2.231213134765625,-0.9861297607421875,-0.03399658203125,0.0010223388671875
1762361560191190300,2.241190185546875,-0.9967041015625,-0.0330963134765625,0.00213623046875
1762361560201167000,2.2511669921875,-1.0062408447265625,-0.034393310546875,0.002288818359375
1762361560211144200,2.261144287109375,-1.013458251953125,-0.037353515625,0.0035858154296875
1762361560221121000,2.27112109375,-1.0131683349609375,-0.03765869140625,0.00048828125
1762361560231098000,2.28109814453125,-1.00079345703125,-0.03411865234375,-0.001800537109375
1762361560241076200,2.291076171875,-0.983612060546875,-0.03070068359375,0.00299072265625
1762361560251053000,2.301052978515625,-0.96697998046875,-0.031097412109375,0.00482177734375
1762361560261030100,2.311030029296875,-0.9534759521484375,-0.0337982177734375,0.00836181640625
1762361560271007000,2.321007080078125,-0.9485931396484375,-0.0355377197265625,0.01910400390625
1762361560280984000,2.330984130859375,-0.96209716796875,-0.0372314453125,0.0306549072265625
1762361560290961200,2.340961181640625,-0.9853973388671875,-0.033355712890625,0.03192138671875
1762361560300938200,2.350938232421875,-1.00701904296875,-0.0294036865234375,0.031280517578125
1762361560310915300,2.360915283203125,-1.0223236083984375,-0.026092529296875,0.028167724609375
1762361560320893000,2.370892822265625,-1.0296630859375,-0.025665283203125,0.0196075439453125
1762361560330870300,2.380870361328125,-1.0294189453125,-0.0214080810546875,0.017333984375
1762361560340847400,2.390847412109375,-1.0206451416015625,-0.0235595703125,0.01702880859375
1762361560350824200,2.40082421875,-1.0065155029296875,-0.02978515625,0.015625
1762361560360801300,2.41080126953125,-0.9962615966796875,-0.025421142578125,0.022430419921875
1762361560370778000,2.420778076171875,-0.9974517822265625,-0.0228729248046875,0.020477294921875
1762361560380755200,2.430755126953125,-0.996002197265625,-0.0197296142578125,0.012725830078125
1762361560390732000,2.44073193359375,-0.992889404296875,-0.0180511474609375,0.007965087890625
1762361560400709000,2.450709228515625,-0.9964447021484375,-0.018280029296875,0.0106201171875
1762361560410687200,2.460687255859375,-1.0050048828125,-0.014984130859375,0.0128936767578125
1762361560420664000,2.4706640625,-1.0114593505859375,-0.0162200927734375,0.0173492431640625
1762361560430641200,2.48064111328125,-1.014007568359375,-0.01544189453125,0.0149993896484375
1762361560440618000,2.490617919921875,-1.0101318359375,-0.01141357421875,0.01239013671875
1762361560450595000,2.500594970703125,-1.003753662109375,-0.011962890625,0.0081329345703125
1762361560460572200,2.510572265625,-0.99554443359375,-0.0185089111328125,0.00799560546875
1762361560470549000,2.520549072265625,-0.989410400390625,-0.02191162109375,0.0059356689453125
1762361560480526300,2.5305263671875,-0.9912872314453125,-0.0247344970703125,0.0054168701171875
1762361560490503200,2.540503173828125,-0.9957275390625,-0.0267486572265625,0.0084991455078125
1762361560500481000,2.55048095703125,-1.0015411376953125,-0.0278472900390625,0.008697509765625
1762361560510458000,2.5604580078125,-1.0053558349609375,-0.0261993408203125,0.006591796875
1762361560520435200,2.570435302734375,-1.0058746337890625,-0.0234222412109375,0.0002899169921875
1762361560530412300,2.580412353515625,-1.0072784423828125,-0.0231781005859375,-0.004119873046875
1762361560540389000,2.59038916015625,-1.011322021484375,-0.0256195068359375,-0.006103515625
1762361560550366200,2.6003662109375,-1.0162811279296875,-0.0302734375,-0.005767822265625
1762361560560343300,2.61034326171875,-1.0098114013671875,-0.0291900634765625,-0.0062713623046875
1762361560570320100,2.620320068359375,-0.998260498046875,-0.0243988037109375,-0.001983642578125
1762361560580298200,2.63029833984375,-0.9895477294921875,-0.0218048095703125,0.000946044921875
1762361560590275000,2.640275146484375,-0.982147216796875,-0.02392578125,0.005218505859375
1762361560600252200,2.650252197265625,-0.9799957275390625,-0.0240631103515625,0.007110595703125
1762361560610229200,2.660229248046875,-0.9757537841796875,-0.0219879150390625,0.003570556640625
1762361560620206000,2.6702060546875,-0.9785614013671875,-0.02337646484375,0.00323486328125
1762361560630183200,2.68018310546875,-0.9853057861328125,-0.021209716796875,0.0052337646484375
1762361560640160000,2.690159912109375,-0.9957275390625,-0.0161895751953125,0.009002685546875
1762361560650137000,2.70013720703125,-1.0059814453125,-0.0155792236328125,0.00946044921875
1762361560660114200,2.7101142578125,-1.0118408203125,-0.0146026611328125,0.0068359375
1762361560670092000,2.720092041015625,-1.01568603515625,-0.013458251953125,0.0013580322265625
1762361560680069000,2.730069091796875,-1.009857177734375,-0.014678955078125,-0.000946044921875
1762361560690046000,2.7400458984375,-1.0065765380859375,-0.011749267578125,0.0050506591796875
1762361560700023300,2.750023193359375,-1.0012664794921875,-0.00927734375,0.015472412109375
1762361560710000000,2.760000244140625,-1.00408935546875,-0.0072174072265625,0.0217742919921875
1762361560719977200,2.769977294921875,-1.0035247802734375,-0.0074005126953125,0.0154876708984375
1762361560729954300,2.779954345703125,-1.00213623046875,-0.011474609375,0.0096893310546875
1762361560739931100,2.78993115234375,-1.0025482177734375,-0.01446533203125,0.0088348388671875
1762361560749908200,2.799908203125,-1.01031494140625,-0.012725830078125,0.0066680908203125
1762361560759886300,2.80988623046875,-1.0168914794921875,-0.0129852294921875,0.004241943359375
1762361560769863200,2.81986328125,-1.02069091796875,-0.016754150390625,0.0002899169921875
1762361560779840300,2.82984033203125,-1.02044677734375,-0.0149993896484375,-0.00067138671875
1762361560789817000,2.839817138671875,-1.01263427734375,-0.014312744140625,0.0001220703125
1762361560799794200,2.849794189453125,-1.003173828125,-0.0142974853515625,0.0064697265625
1762361560809771000,2.85977099609375,-0.9979248046875,-0.012237548828125,0.0090484619140625
1762361560819748000,2.869748046875,-0.994140625,-0.0100555419921875,0.010498046875
1762361560829729300,2.879729248046875,-0.9970855712890625,-0.0078887939453125,0.009613037109375
1762361560839707400,2.889707275390625,-1.00091552734375,-0.006103515625,0.00787353515625
1762361560849684200,2.899684326171875,-1.002899169921875,-0.00445556640625,0.0099029541015625
1762361560859661300,2.909661376953125,-1.0036468505859375,-0.004730224609375,0.01220703125
1762361560869638100,2.91963818359375,-1.0004119873046875,-0.006744384765625,0.0083465576171875
1762361560879615200,2.929615234375,-0.9944000244140625,-0.008819580078125,0.0015411376953125
1762361560889592000,2.939592041015625,-0.992340087890625,-0.0111083984375,-0.0040740966796875
1762361560899569200,2.949569091796875,-0.990142822265625,-0.01409912109375,-0.0018463134765625
1762361560909546500,2.95954638671875,-0.996368408203125,-0.01593017578125,0.0003509521484375
1762361560919523300,2.9695234375,-1.0017242431640625,-0.0147857666015625,0.0020599365234375
1762361560929501200,2.979501220703125,-0.9964599609375,-0.0127716064453125,0.0035552978515625
1762361560939478300,2.989478271484375,-0.9938507080078125,-0.0150146484375,0.0081024169921875
1762361560949455400,2.999455322265625,-0.99969482421875,-0.01300048828125,0.0151519775390625
1762361560959432400,3.009432373046875,-1.006561279296875,-0.008270263671875,0.016265869140625
1762361560969409300,3.0194091796875,-1.0055389404296875,-0.0060577392578125,0.015228271484375
1762361560979386400,3.029386474609375,-1.00201416015625,-0.00738525390625,0.0118560791015625
1762361560989363200,3.03936328125,-0.999267578125,-0.0077056884765625,0.01055908203125
1762361560999340300,3.04934033203125,-0.997283935546875,-0.006072998046875,0.0129241943359375
1762361561009317400,3.0593173828125,-0.9983367919921875,-0.0042877197265625,0.0163421630859375
1762361561019295200,3.069295166015625,-1.006439208984375,-0.00433349609375,0.01361083984375
1762361561029272300,3.079272216796875,-1.0129547119140625,-0.0068359375,0.009918212890625
1762361561039249200,3.089249267578125,-1.008758544921875,-0.009979248046875,0.007843017578125
1762361561049226200,3.099226318359375,-1.0001068115234375,-0.00628662109375,0.0116729736328125
1762361561059203300,3.109203369140625,-0.9940948486328125,-0.0045013427734375,0.0157928466796875
1762361561069180200,3.11918017578125,-0.9868621826171875,-0.0040435791015625,0.01507568359375
1762361561079157200,3.1291572265625,-0.9839019775390625,-0.0045623779296875,0.0162353515625
1762361561089134300,3.13913427734375,-0.989959716796875,-0.006103515625,0.017730712890625
1762361561099111400,3.149111328125,-0.992706298828125,-0.0064544677734375,0.01458740234375
1762361561109089300,3.15908935546875,-0.991363525390625,-0.004913330078125,0.0127105712890625
1762361561119066000,3.169066162109375,-0.98565673828125,-0.0038299560546875,0.0107269287109375
1762361561129043500,3.17904345703125,-0.9804840087890625,-0.0026397705078125,0.012054443359375
1762361561139020300,3.189020263671875,-0.975830078125,-0.0023651123046875,0.017181396484375
1762361561148997400,3.198997314453125,-0.979248046875,-0.0042724609375,0.018890380859375
1762361561158974200,3.20897412109375,-0.988006591796875,-0.002471923828125,0.015380859375
1762361561168951300,3.218951416015625,-0.9993133544921875,-0.000335693359375,0.0097198486328125
1762361561178928400,3.228928466796875,-1.0089263916015625,-0.00042724609375,0.000335693359375
1762361561188905200,3.2389052734375,-1.0081787109375,-0.00238037109375,-0.004608154296875
